transaction_id,customer_id,amount,payment_status,failure_reason,attempts,customer_type,previous_successes,days_since_failure,recovery_action,recovery_status,recovered_amount
TXN10419,CUST1272,1429.96,FAILED,TEMPORARY_BANK_ERROR,4,RETURNING,7,1,ESCALATE,ESCALATED,0.0
TXN10420,CUST1099,18959.3,FAILED,UNKNOWN,4,RETURNING,8,2,ESCALATE,ESCALATED,0.0
TXN10421,CUST1140,1425.44,FAILED,INSUFFICIENT_FUNDS,1,RETURNING,8,2,PAYMENT_LINK,SUCCESS,1425.44
TXN10422,CUST1283,21123.98,FAILED,AUTHENTICATION_FAILURE,4,RETURNING,5,11,ESCALATE,ESCALATED,0.0
TXN10423,CUST1102,13829.16,FAILED,INSUFFICIENT_FUNDS,2,RETURNING,2,7,PAYMENT_LINK,SUCCESS,13829.16
TXN10424,CUST1170,7037.94,FAILED,NETWORK_ERROR,1,RETURNING,3,6,RETRY,FAILED,0.0
TXN10425,CUST1095,7263.78,FAILED,UNKNOWN,4,NEW,0,9,ESCALATE,ESCALATED,0.0
TXN10426,CUST1296,18608.18,FAILED,TEMPORARY_BANK_ERROR,1,RETURNING,3,3,RETRY,SUCCESS,18608.18
TXN10427,CUST1002,42817.07,FAILED,INSUFFICIENT_FUNDS,3,LOYAL,27,10,ESCALATE,ESCALATED,0.0
TXN10428,CUST1068,3528.87,FAILED,TEMPORARY_BANK_ERROR,2,NEW,0,2,RETRY,FAILED,0.0
TXN10429,CUST1093,6371.12,FAILED,NETWORK_ERROR,2,NEW,2,9,RETRY,SUCCESS,6371.12
TXN10430,CUST1208,2132.72,FAILED,TEMPORARY_BANK_ERROR,1,NEW,2,5,RETRY,FAILED,0.0
TXN10431,CUST1186,8946.41,FAILED,INSUFFICIENT_FUNDS,3,LOYAL,18,1,ESCALATE,ESCALATED,0.0
TXN10432,CUST1129,41494.88,FAILED,AUTHENTICATION_FAILURE,1,NEW,1,3,CUSTOMER_PROMPT,FAILED,0.0
TXN10433,CUST1253,32642.87,FAILED,AUTHENTICATION_FAILURE,4,NEW,2,11,ESCALATE,ESCALATED,0.0
TXN10434,CUST1075,493.01,FAILED,TEMPORARY_BANK_ERROR,4,NEW,1,5,ESCALATE,ESCALATED,0.0
TXN10435,CUST1274,23279.93,FAILED,INSUFFICIENT_FUNDS,3,NEW,0,14,ESCALATE,ESCALATED,0.0
TXN10436,CUST1271,21855.68,FAILED,INSUFFICIENT_FUNDS,4,NEW,0,1,ESCALATE,ESCALATED,0.0
TXN10437,CUST1179,33393.55,FAILED,TEMPORARY_BANK_ERROR,2,RETURNING,6,12,RETRY,SUCCESS,33393.55
TXN10438,CUST1049,19199.75,FAILED,NETWORK_ERROR,1,RETURNING,5,3,RETRY,FAILED,0.0
TXN10439,CUST1094,913.59,FAILED,UNKNOWN,1,NEW,0,9,REMINDER,FAILED,0.0
TXN10440,CUST1186,41752.72,FAILED,NETWORK_ERROR,3,RETURNING,6,4,ESCALATE,ESCALATED,0.0
TXN10441,CUST1128,939.14,FAILED,TEMPORARY_BANK_ERROR,1,RETURNING,9,14,RETRY,FAILED,0.0
TXN10442,CUST1180,34127.69,FAILED,CARD_EXPIRED,4,LOYAL,24,0,ESCALATE,ESCALATED,0.0
TXN10443,CUST1282,44622.5,FAILED,NETWORK_ERROR,1,NEW,1,2,RETRY,SUCCESS,44622.5
TXN10444,CUST1297,6824.6,FAILED,TEMPORARY_BANK_ERROR,4,RETURNING,7,12,ESCALATE,ESCALATED,0.0
TXN10445,CUST1282,7002.02,FAILED,TEMPORARY_BANK_ERROR,2,RETURNING,7,8,RETRY,FAILED,0.0
TXN10446,CUST1225,4730.21,FAILED,INSUFFICIENT_FUNDS,1,RETURNING,2,9,PAYMENT_LINK,SUCCESS,4730.21
TXN10447,CUST1193,41098.22,FAILED,AUTHENTICATION_FAILURE,2,RETURNING,9,14,CUSTOMER_PROMPT,FAILED,0.0
TXN10448,CUST1161,289.75,FAILED,TEMPORARY_BANK_ERROR,2,NEW,0,4,RETRY,FAILED,0.0
TXN10449,CUST1095,1850.08,FAILED,NETWORK_ERROR,1,RETURNING,7,3,RETRY,SUCCESS,1850.08
TXN10450,CUST1103,47836.99,FAILED,INSUFFICIENT_FUNDS,3,RETURNING,6,4,ESCALATE,ESCALATED,0.0
TXN10451,CUST1168,428.99,FAILED,TEMPORARY_BANK_ERROR,2,RETURNING,7,14,RETRY,SUCCESS,428.99
TXN10452,CUST1244,22730.48,FAILED,INSUFFICIENT_FUNDS,2,RETURNING,9,14,PAYMENT_LINK,FAILED,0.0
TXN10453,CUST1094,4852.41,FAILED,UNKNOWN,3,NEW,0,4,ESCALATE,ESCALATED,0.0
TXN10454,CUST1053,882.96,FAILED,INSUFFICIENT_FUNDS,3,RETURNING,2,10,ESCALATE,ESCALATED,0.0
TXN10455,CUST1193,44944.74,FAILED,CARD_EXPIRED,2,LOYAL,10,4,CUSTOMER_PROMPT,SUCCESS,44944.74
TXN10456,CUST1108,22609.58,FAILED,TEMPORARY_BANK_ERROR,3,RETURNING,5,11,ESCALATE,ESCALATED,0.0
TXN10457,CUST1051,27037.51,FAILED,NETWORK_ERROR,1,RETURNING,6,11,RETRY,FAILED,0.0
TXN10458,CUST1019,8371.27,FAILED,AUTHENTICATION_FAILURE,3,RETURNING,4,12,ESCALATE,ESCALATED,0.0
TXN10459,CUST1097,49018.92,FAILED,TEMPORARY_BANK_ERROR,2,RETURNING,7,10,RETRY,FAILED,0.0
TXN10460,CUST1262,7513.79,FAILED,CARD_EXPIRED,4,RETURNING,5,7,ESCALATE,ESCALATED,0.0
TXN10461,CUST1087,5728.99,FAILED,INSUFFICIENT_FUNDS,1,RETURNING,5,4,PAYMENT_LINK,SUCCESS,5728.99
TXN10462,CUST1121,9800.46,FAILED,AUTHENTICATION_FAILURE,4,RETURNING,7,0,ESCALATE,ESCALATED,0.0
TXN10463,CUST1163,20035.16,FAILED,UNKNOWN,2,RETURNING,4,8,REMINDER,SUCCESS,20035.16
TXN10464,CUST1216,29972.12,FAILED,UNKNOWN,1,RETURNING,7,14,REMINDER,FAILED,0.0
TXN10465,CUST1209,5097.81,FAILED,INSUFFICIENT_FUNDS,1,RETURNING,7,9,PAYMENT_LINK,FAILED,0.0
TXN10466,CUST1003,554.75,FAILED,INSUFFICIENT_FUNDS,1,NEW,2,11,PAYMENT_LINK,FAILED,0.0
TXN10467,CUST1291,1520.86,FAILED,CARD_EXPIRED,3,NEW,1,7,ESCALATE,ESCALATED,0.0
TXN10468,CUST1259,2634.16,FAILED,TEMPORARY_BANK_ERROR,3,NEW,0,10,ESCALATE,ESCALATED,0.0
TXN10469,CUST1221,22764.94,FAILED,TEMPORARY_BANK_ERROR,3,RETURNING,7,1,ESCALATE,ESCALATED,0.0
TXN10470,CUST1043,846.63,FAILED,UNKNOWN,2,NEW,1,12,REMINDER,FAILED,0.0
TXN10471,CUST1154,30651.33,FAILED,AUTHENTICATION_FAILURE,1,LOYAL,17,11,CUSTOMER_PROMPT,FAILED,0.0
TXN10472,CUST1171,814.33,FAILED,INSUFFICIENT_FUNDS,2,RETURNING,7,3,PAYMENT_LINK,SUCCESS,814.33
TXN10473,CUST1209,6795.09,FAILED,CARD_EXPIRED,3,NEW,0,9,ESCALATE,ESCALATED,0.0
TXN10474,CUST1250,6027.87,FAILED,INSUFFICIENT_FUNDS,3,LOYAL,13,8,ESCALATE,RECOVERED,6027.87
TXN10475,CUST1041,34203.58,FAILED,TEMPORARY_BANK_ERROR,2,RETURNING,2,4,RETRY,FAILED,0.0
TXN10476,CUST1028,8697.06,FAILED,TEMPORARY_BANK_ERROR,3,NEW,0,2,ESCALATE,ESCALATED,0.0
TXN10477,CUST1178,895.07,FAILED,INSUFFICIENT_FUNDS,3,LOYAL,10,9,ESCALATE,ESCALATED,0.0
TXN10478,CUST1014,310.67,FAILED,AUTHENTICATION_FAILURE,1,LOYAL,16,4,CUSTOMER_PROMPT,SUCCESS,310.67
TXN10479,CUST1011,1599.06,FAILED,INSUFFICIENT_FUNDS,4,RETURNING,2,13,ESCALATE,ESCALATED,0.0
TXN10480,CUST1024,8371.08,FAILED,TEMPORARY_BANK_ERROR,2,NEW,0,14,RETRY,FAILED,0.0
TXN10481,CUST1110,5056.73,FAILED,NETWORK_ERROR,3,RETURNING,8,7,ESCALATE,ESCALATED,0.0
TXN10482,CUST1093,7223.13,FAILED,UNKNOWN,4,LOYAL,23,5,ESCALATE,ESCALATED,0.0
TXN10483,CUST1075,3355.86,FAILED,AUTHENTICATION_FAILURE,1,RETURNING,3,1,CUSTOMER_PROMPT,SUCCESS,3355.86
TXN10484,CUST1215,23997.51,FAILED,TEMPORARY_BANK_ERROR,2,LOYAL,14,13,RETRY,FAILED,0.0
TXN10485,CUST1186,49128.83,FAILED,INSUFFICIENT_FUNDS,3,NEW,2,11,ESCALATE,ESCALATED,0.0
TXN10486,CUST1293,6174.55,FAILED,CARD_EXPIRED,3,NEW,1,2,ESCALATE,ESCALATED,0.0
TXN10487,CUST1281,49861.05,FAILED,TEMPORARY_BANK_ERROR,3,RETURNING,7,6,ESCALATE,ESCALATED,0.0
TXN10488,CUST1145,18332.62,FAILED,AUTHENTICATION_FAILURE,3,RETURNING,8,13,ESCALATE,ESCALATED,0.0
TXN10489,CUST1169,28869.59,FAILED,TEMPORARY_BANK_ERROR,3,RETURNING,5,14,ESCALATE,RECOVERED,28869.59
TXN10490,CUST1076,37973.58,FAILED,INSUFFICIENT_FUNDS,1,RETURNING,6,9,PAYMENT_LINK,FAILED,0.0
TXN10491,CUST1248,991.97,FAILED,INSUFFICIENT_FUNDS,2,RETURNING,3,8,PAYMENT_LINK,FAILED,0.0
TXN10492,CUST1240,2730.38,FAILED,AUTHENTICATION_FAILURE,4,LOYAL,28,2,ESCALATE,ESCALATED,0.0
TXN10493,CUST1225,849.96,FAILED,AUTHENTICATION_FAILURE,2,NEW,0,10,CUSTOMER_PROMPT,FAILED,0.0
TXN10494,CUST1033,8466.35,FAILED,INSUFFICIENT_FUNDS,1,LOYAL,8,1,PAYMENT_LINK,SUCCESS,8466.35
TXN10495,CUST1243,6751.8,FAILED,TEMPORARY_BANK_ERROR,3,RETURNING,9,9,ESCALATE,ESCALATED,0.0
TXN10496,CUST1208,24415.02,FAILED,CARD_EXPIRED,1,NEW,2,8,CUSTOMER_PROMPT,SUCCESS,24415.02
TXN10497,CUST1108,45446.85,FAILED,NETWORK_ERROR,2,RETURNING,8,12,RETRY,FAILED,0.0
TXN10498,CUST1297,45190.1,FAILED,TEMPORARY_BANK_ERROR,3,NEW,0,2,ESCALATE,ESCALATED,0.0
TXN10499,CUST1278,5999.97,FAILED,NETWORK_ERROR,2,LOYAL,16,5,RETRY,SUCCESS,5999.97
TXN10500,CUST1275,1315.67,FAILED,CARD_EXPIRED,3,RETURNING,4,8,ESCALATE,ESCALATED,0.0
TXN10501,CUST1081,907.4,FAILED,TEMPORARY_BANK_ERROR,2,RETURNING,5,2,RETRY,SUCCESS,907.4
TXN10502,CUST1014,4505.82,FAILED,AUTHENTICATION_FAILURE,2,RETURNING,4,7,CUSTOMER_PROMPT,FAILED,0.0
TXN10503,CUST1110,1551.3,FAILED,INSUFFICIENT_FUNDS,3,RETURNING,5,0,ESCALATE,ESCALATED,0.0
TXN10504,CUST1005,13296.24,FAILED,CARD_EXPIRED,3,LOYAL,20,9,ESCALATE,ESCALATED,0.0
TXN10505,CUST1283,1441.58,FAILED,NETWORK_ERROR,2,NEW,1,14,RETRY,SUCCESS,1441.58
TXN10506,CUST1275,8890.48,FAILED,NETWORK_ERROR,2,NEW,1,10,RETRY,FAILED,0.0
TXN10507,CUST1245,719.99,FAILED,TEMPORARY_BANK_ERROR,2,RETURNING,8,3,RETRY,FAILED,0.0
TXN10508,CUST1177,8876.58,FAILED,TEMPORARY_BANK_ERROR,3,NEW,2,9,ESCALATE,ESCALATED,0.0
TXN10509,CUST1098,922.23,FAILED,UNKNOWN,3,RETURNING,6,3,ESCALATE,ESCALATED,0.0
TXN10510,CUST1078,37880.97,FAILED,AUTHENTICATION_FAILURE,2,NEW,2,13,CUSTOMER_PROMPT,FAILED,0.0
TXN10511,CUST1188,35255.04,FAILED,CARD_EXPIRED,2,NEW,2,7,CUSTOMER_PROMPT,FAILED,0.0
TXN10512,CUST1191,449.66,FAILED,INSUFFICIENT_FUNDS,1,NEW,2,12,PAYMENT_LINK,FAILED,0.0
TXN10513,CUST1084,3106.83,FAILED,NETWORK_ERROR,4,RETURNING,6,13,ESCALATE,ESCALATED,0.0
TXN10514,CUST1131,8540.17,FAILED,TEMPORARY_BANK_ERROR,4,RETURNING,2,9,ESCALATE,ESCALATED,0.0
TXN10515,CUST1200,33842.0,FAILED,UNKNOWN,4,LOYAL,12,2,ESCALATE,RECOVERED,33842.0
TXN10516,CUST1096,3756.86,FAILED,CARD_EXPIRED,1,LOYAL,29,5,CUSTOMER_PROMPT,FAILED,0.0
TXN10517,CUST1227,1502.25,FAILED,NETWORK_ERROR,1,RETURNING,4,11,RETRY,SUCCESS,1502.25
TXN10518,CUST1228,2864.12,FAILED,INSUFFICIENT_FUNDS,2,NEW,0,5,PAYMENT_LINK,FAILED,0.0
TXN10519,CUST1070,8519.76,FAILED,TEMPORARY_BANK_ERROR,2,LOYAL,26,9,RETRY,SUCCESS,8519.76
TXN10520,CUST1008,9894.18,FAILED,UNKNOWN,4,RETURNING,5,1,ESCALATE,ESCALATED,0.0
TXN10521,CUST1023,19390.18,FAILED,TEMPORARY_BANK_ERROR,1,NEW,2,5,RETRY,SUCCESS,19390.18
TXN10522,CUST1125,1166.65,FAILED,INSUFFICIENT_FUNDS,1,RETURNING,4,5,PAYMENT_LINK,FAILED,0.0
TXN10523,CUST1206,14272.03,FAILED,INSUFFICIENT_FUNDS,1,RETURNING,3,5,PAYMENT_LINK,SUCCESS,14272.03
TXN10524,CUST1197,35396.27,FAILED,UNKNOWN,1,RETURNING,3,0,REMINDER,FAILED,0.0
TXN10525,CUST1064,339.14,FAILED,CARD_EXPIRED,4,NEW,2,9,ESCALATE,ESCALATED,0.0
TXN10526,CUST1205,10575.25,FAILED,AUTHENTICATION_FAILURE,4,LOYAL,19,14,ESCALATE,ESCALATED,0.0
TXN10527,CUST1128,3278.88,FAILED,AUTHENTICATION_FAILURE,2,NEW,0,5,CUSTOMER_PROMPT,FAILED,0.0
TXN10528,CUST1043,6375.82,FAILED,TEMPORARY_BANK_ERROR,2,NEW,0,12,RETRY,FAILED,0.0
TXN10529,CUST1086,37983.86,FAILED,NETWORK_ERROR,2,RETURNING,2,6,RETRY,FAILED,0.0
TXN10530,CUST1070,29126.36,FAILED,NETWORK_ERROR,1,RETURNING,8,8,RETRY,SUCCESS,29126.36
TXN10531,CUST1089,42330.73,FAILED,NETWORK_ERROR,2,LOYAL,21,6,RETRY,SUCCESS,42330.73
TXN10532,CUST1055,1272.64,FAILED,TEMPORARY_BANK_ERROR,2,RETURNING,4,2,RETRY,FAILED,0.0
TXN10533,CUST1198,1254.72,FAILED,CARD_EXPIRED,2,NEW,2,14,CUSTOMER_PROMPT,SUCCESS,1254.72
TXN10534,CUST1040,26494.66,FAILED,TEMPORARY_BANK_ERROR,1,RETURNING,4,10,RETRY,SUCCESS,26494.66
TXN10535,CUST1136,344.05,FAILED,TEMPORARY_BANK_ERROR,1,NEW,0,11,RETRY,SUCCESS,344.05
TXN10536,CUST1073,2891.79,FAILED,TEMPORARY_BANK_ERROR,2,NEW,2,6,RETRY,SUCCESS,2891.79
TXN10537,CUST1046,1161.21,FAILED,INSUFFICIENT_FUNDS,1,RETURNING,2,12,PAYMENT_LINK,SUCCESS,1161.21
TXN10538,CUST1153,20282.51,FAILED,NETWORK_ERROR,4,NEW,2,9,ESCALATE,ESCALATED,0.0
TXN10539,CUST1183,43175.41,FAILED,AUTHENTICATION_FAILURE,4,RETURNING,3,0,ESCALATE,ESCALATED,0.0
TXN10540,CUST1188,43938.87,FAILED,UNKNOWN,3,LOYAL,11,13,ESCALATE,ESCALATED,0.0
TXN10541,CUST1147,5567.2,FAILED,AUTHENTICATION_FAILURE,3,RETURNING,3,11,ESCALATE,ESCALATED,0.0
TXN10542,CUST1067,7994.21,FAILED,NETWORK_ERROR,1,RETURNING,2,3,RETRY,SUCCESS,7994.21
TXN10543,CUST1097,9656.12,FAILED,AUTHENTICATION_FAILURE,1,RETURNING,3,13,CUSTOMER_PROMPT,SUCCESS,9656.12
TXN10544,CUST1129,6087.25,FAILED,TEMPORARY_BANK_ERROR,3,NEW,2,0,ESCALATE,ESCALATED,0.0
TXN10545,CUST1133,7824.2,FAILED,AUTHENTICATION_FAILURE,2,LOYAL,21,11,CUSTOMER_PROMPT,FAILED,0.0
TXN10546,CUST1154,14326.2,FAILED,INSUFFICIENT_FUNDS,3,RETURNING,6,2,ESCALATE,ESCALATED,0.0
TXN10547,CUST1270,1731.53,FAILED,TEMPORARY_BANK_ERROR,3,NEW,2,4,ESCALATE,ESCALATED,0.0
TXN10548,CUST1013,451.98,FAILED,CARD_EXPIRED,4,LOYAL,13,12,ESCALATE,ESCALATED,0.0
TXN10549,CUST1222,17714.82,FAILED,CARD_EXPIRED,1,RETURNING,2,0,CUSTOMER_PROMPT,FAILED,0.0
TXN10550,CUST1129,1157.45,FAILED,AUTHENTICATION_FAILURE,4,RETURNING,6,1,ESCALATE,ESCALATED,0.0
TXN10551,CUST1249,417.55,FAILED,TEMPORARY_BANK_ERROR,4,RETURNING,8,8,ESCALATE,ESCALATED,0.0
TXN10552,CUST1148,801.0,FAILED,NETWORK_ERROR,2,RETURNING,6,1,RETRY,SUCCESS,801.0
TXN10553,CUST1085,45736.19,FAILED,NETWORK_ERROR,2,RETURNING,2,5,RETRY,FAILED,0.0
TXN10554,CUST1247,804.38,FAILED,AUTHENTICATION_FAILURE,2,RETURNING,7,7,CUSTOMER_PROMPT,FAILED,0.0
TXN10555,CUST1282,522.28,FAILED,NETWORK_ERROR,4,RETURNING,9,11,ESCALATE,ESCALATED,0.0
TXN10556,CUST1286,8622.98,FAILED,NETWORK_ERROR,1,RETURNING,4,3,RETRY,SUCCESS,8622.98
TXN10557,CUST1245,5502.76,FAILED,TEMPORARY_BANK_ERROR,3,NEW,0,2,ESCALATE,ESCALATED,0.0
TXN10558,CUST1217,4801.24,FAILED,INSUFFICIENT_FUNDS,1,RETURNING,3,10,PAYMENT_LINK,FAILED,0.0
TXN10559,CUST1207,6805.74,FAILED,INSUFFICIENT_FUNDS,2,RETURNING,6,6,PAYMENT_LINK,SUCCESS,6805.74
TXN10560,CUST1258,9396.21,FAILED,TEMPORARY_BANK_ERROR,2,LOYAL,12,12,RETRY,SUCCESS,9396.21
TXN10561,CUST1281,6473.19,FAILED,INSUFFICIENT_FUNDS,2,NEW,1,11,PAYMENT_LINK,SUCCESS,6473.19
TXN10562,CUST1168,4766.53,FAILED,TEMPORARY_BANK_ERROR,1,RETURNING,9,4,RETRY,SUCCESS,4766.53
TXN10563,CUST1197,18071.8,FAILED,NETWORK_ERROR,3,RETURNING,5,14,ESCALATE,ESCALATED,0.0
TXN10564,CUST1150,1052.48,FAILED,INSUFFICIENT_FUNDS,1,LOYAL,28,0,PAYMENT_LINK,FAILED,0.0
TXN10565,CUST1219,49432.15,FAILED,TEMPORARY_BANK_ERROR,2,NEW,0,4,RETRY,SUCCESS,49432.15
TXN10566,CUST1057,35382.26,FAILED,TEMPORARY_BANK_ERROR,3,NEW,1,9,ESCALATE,ESCALATED,0.0
TXN10567,CUST1142,853.13,FAILED,NETWORK_ERROR,4,NEW,0,2,ESCALATE,ESCALATED,0.0
TXN10568,CUST1214,25488.93,FAILED,UNKNOWN,2,NEW,1,7,REMINDER,FAILED,0.0
TXN10569,CUST1104,877.96,FAILED,UNKNOWN,3,LOYAL,18,8,ESCALATE,ESCALATED,0.0
TXN10570,CUST1000,5913.33,FAILED,UNKNOWN,4,RETURNING,3,4,ESCALATE,ESCALATED,0.0
TXN10571,CUST1293,25999.32,FAILED,CARD_EXPIRED,3,LOYAL,21,9,ESCALATE,ESCALATED,0.0
TXN10572,CUST1167,21292.55,FAILED,NETWORK_ERROR,3,RETURNING,2,13,ESCALATE,ESCALATED,0.0
TXN10573,CUST1194,758.29,FAILED,AUTHENTICATION_FAILURE,1,RETURNING,9,14,CUSTOMER_PROMPT,FAILED,0.0
TXN10574,CUST1185,44518.38,FAILED,AUTHENTICATION_FAILURE,4,RETURNING,5,3,ESCALATE,ESCALATED,0.0
TXN10575,CUST1205,1686.64,FAILED,INSUFFICIENT_FUNDS,1,RETURNING,2,2,PAYMENT_LINK,SUCCESS,1686.64
TXN10576,CUST1054,431.33,FAILED,TEMPORARY_BANK_ERROR,4,NEW,0,10,ESCALATE,ESCALATED,0.0
TXN10577,CUST1192,1977.62,FAILED,NETWORK_ERROR,4,RETURNING,3,2,ESCALATE,ESCALATED,0.0
TXN10578,CUST1295,1495.82,FAILED,NETWORK_ERROR,1,NEW,0,13,RETRY,SUCCESS,1495.82
TXN10579,CUST1107,970.03,FAILED,AUTHENTICATION_FAILURE,3,NEW,0,0,ESCALATE,ESCALATED,0.0
TXN10580,CUST1181,9098.51,FAILED,UNKNOWN,4,RETURNING,5,13,ESCALATE,ESCALATED,0.0
TXN10581,CUST1276,28889.94,FAILED,CARD_EXPIRED,1,RETURNING,6,0,CUSTOMER_PROMPT,FAILED,0.0
TXN10582,CUST1183,905.08,FAILED,TEMPORARY_BANK_ERROR,4,RETURNING,8,12,ESCALATE,ESCALATED,0.0
TXN10583,CUST1117,1938.81,FAILED,TEMPORARY_BANK_ERROR,2,RETURNING,2,2,RETRY,FAILED,0.0
TXN10584,CUST1245,489.61,FAILED,INSUFFICIENT_FUNDS,4,NEW,1,2,ESCALATE,ESCALATED,0.0
TXN10585,CUST1195,1167.8,FAILED,CARD_EXPIRED,4,NEW,0,3,ESCALATE,ESCALATED,0.0
TXN10586,CUST1208,1177.82,FAILED,INSUFFICIENT_FUNDS,4,RETURNING,3,10,ESCALATE,ESCALATED,0.0
TXN10587,CUST1108,1811.31,FAILED,INSUFFICIENT_FUNDS,4,RETURNING,4,3,ESCALATE,ESCALATED,0.0
TXN10588,CUST1166,4086.53,FAILED,INSUFFICIENT_FUNDS,2,NEW,1,10,PAYMENT_LINK,FAILED,0.0
TXN10589,CUST1200,28004.39,FAILED,INSUFFICIENT_FUNDS,4,RETURNING,8,5,ESCALATE,ESCALATED,0.0
TXN10590,CUST1193,638.19,FAILED,CARD_EXPIRED,4,RETURNING,7,8,ESCALATE,ESCALATED,0.0
TXN10591,CUST1139,1145.97,FAILED,INSUFFICIENT_FUNDS,1,NEW,2,6,PAYMENT_LINK,SUCCESS,1145.97
TXN10592,CUST1296,10271.86,FAILED,AUTHENTICATION_FAILURE,4,RETURNING,3,9,ESCALATE,ESCALATED,0.0
TXN10593,CUST1043,13543.13,FAILED,AUTHENTICATION_FAILURE,2,NEW,1,2,CUSTOMER_PROMPT,SUCCESS,13543.13
TXN10594,CUST1175,26695.66,FAILED,UNKNOWN,3,LOYAL,29,12,ESCALATE,ESCALATED,0.0
TXN10595,CUST1218,4031.62,FAILED,INSUFFICIENT_FUNDS,3,RETURNING,2,4,ESCALATE,ESCALATED,0.0
TXN10596,CUST1055,44649.08,FAILED,TEMPORARY_BANK_ERROR,4,RETURNING,5,5,ESCALATE,ESCALATED,0.0
TXN10597,CUST1257,8221.05,FAILED,NETWORK_ERROR,4,NEW,1,0,ESCALATE,ESCALATED,0.0
TXN10598,CUST1215,23175.17,FAILED,INSUFFICIENT_FUNDS,3,LOYAL,29,2,ESCALATE,ESCALATED,0.0
TXN10599,CUST1127,1836.54,FAILED,AUTHENTICATION_FAILURE,2,RETURNING,5,0,CUSTOMER_PROMPT,FAILED,0.0
TXN10600,CUST1199,23351.06,FAILED,AUTHENTICATION_FAILURE,2,RETURNING,6,3,CUSTOMER_PROMPT,FAILED,0.0
TXN10601,CUST1038,5593.7,FAILED,TEMPORARY_BANK_ERROR,4,NEW,0,8,ESCALATE,ESCALATED,0.0
TXN10602,CUST1251,38304.82,FAILED,CARD_EXPIRED,2,RETURNING,7,3,CUSTOMER_PROMPT,SUCCESS,38304.82
TXN10603,CUST1292,268.76,FAILED,INSUFFICIENT_FUNDS,2,RETURNING,8,5,PAYMENT_LINK,SUCCESS,268.76
TXN10604,CUST1097,4340.95,FAILED,NETWORK_ERROR,1,RETURNING,5,5,RETRY,SUCCESS,4340.95
TXN10605,CUST1127,28690.44,FAILED,TEMPORARY_BANK_ERROR,4,LOYAL,28,7,ESCALATE,ESCALATED,0.0
TXN10606,CUST1146,999.71,FAILED,UNKNOWN,4,LOYAL,9,9,ESCALATE,ESCALATED,0.0
TXN10607,CUST1096,35564.31,FAILED,INSUFFICIENT_FUNDS,4,RETURNING,7,12,ESCALATE,ESCALATED,0.0
TXN10608,CUST1122,18920.39,FAILED,TEMPORARY_BANK_ERROR,4,LOYAL,21,10,ESCALATE,ESCALATED,0.0
TXN10609,CUST1209,36007.49,FAILED,INSUFFICIENT_FUNDS,3,RETURNING,4,14,ESCALATE,ESCALATED,0.0
TXN10610,CUST1163,314.63,FAILED,NETWORK_ERROR,3,RETURNING,5,9,ESCALATE,ESCALATED,0.0
TXN10611,CUST1229,1144.57,FAILED,INSUFFICIENT_FUNDS,1,LOYAL,12,4,PAYMENT_LINK,FAILED,0.0
TXN10612,CUST1012,23722.07,FAILED,TEMPORARY_BANK_ERROR,3,RETURNING,2,3,ESCALATE,ESCALATED,0.0
TXN10613,CUST1263,5673.97,FAILED,TEMPORARY_BANK_ERROR,3,RETURNING,3,5,ESCALATE,ESCALATED,0.0
TXN10614,CUST1030,23356.1,FAILED,NETWORK_ERROR,4,RETURNING,6,7,ESCALATE,ESCALATED,0.0
TXN10615,CUST1036,6215.87,FAILED,NETWORK_ERROR,4,RETURNING,6,3,ESCALATE,ESCALATED,0.0
TXN10616,CUST1248,6701.8,FAILED,TEMPORARY_BANK_ERROR,1,NEW,1,0,RETRY,SUCCESS,6701.8
TXN10617,CUST1134,11064.33,FAILED,AUTHENTICATION_FAILURE,3,RETURNING,5,12,ESCALATE,ESCALATED,0.0
TXN10618,CUST1152,4270.1,FAILED,AUTHENTICATION_FAILURE,3,RETURNING,6,9,ESCALATE,ESCALATED,0.0
TXN10619,CUST1292,8501.99,FAILED,NETWORK_ERROR,3,RETURNING,3,1,ESCALATE,ESCALATED,0.0
TXN10620,CUST1258,1094.01,FAILED,TEMPORARY_BANK_ERROR,1,RETURNING,2,13,RETRY,SUCCESS,1094.01
TXN10621,CUST1015,1481.0,FAILED,TEMPORARY_BANK_ERROR,2,LOYAL,8,2,RETRY,FAILED,0.0
TXN10622,CUST1074,45803.06,FAILED,CARD_EXPIRED,2,RETURNING,4,2,CUSTOMER_PROMPT,FAILED,0.0
TXN10623,CUST1175,24181.93,FAILED,UNKNOWN,3,LOYAL,14,0,ESCALATE,ESCALATED,0.0
TXN10624,CUST1111,9254.98,FAILED,NETWORK_ERROR,1,RETURNING,9,11,RETRY,SUCCESS,9254.98
TXN10625,CUST1180,4685.12,FAILED,TEMPORARY_BANK_ERROR,2,RETURNING,6,7,RETRY,FAILED,0.0
TXN10626,CUST1299,2694.18,FAILED,INSUFFICIENT_FUNDS,2,RETURNING,2,4,PAYMENT_LINK,SUCCESS,2694.18
TXN10627,CUST1100,1330.72,FAILED,AUTHENTICATION_FAILURE,1,RETURNING,5,14,CUSTOMER_PROMPT,FAILED,0.0
TXN10628,CUST1296,529.16,FAILED,TEMPORARY_BANK_ERROR,3,LOYAL,14,3,ESCALATE,ESCALATED,0.0
TXN10629,CUST1031,1604.26,FAILED,TEMPORARY_BANK_ERROR,1,RETURNING,8,0,RETRY,SUCCESS,1604.26
