timestamp,transaction_id,customer_id,amount_at_risk,failure_reason,attempts,customer_type,recovery_score,recovery_risk,priority_score,priority,recommended_action,recovery_status,recovered_amount,customer_message,audit_status
2026-08-27T21:42:54,TXN10490,CUST1076,37973.58,INSUFFICIENT_FUNDS,1,RETURNING,55,MEDIUM,70,HIGH,PAYMENT_LINK,RECOVERED,37973.58,"Hi Customer 1076, your payment of ₹37,973.58 could not be completed. You can complete your payment using the secure payment link provided.",RECORDED
2026-08-27T21:42:54,TXN10491,CUST1248,991.97,INSUFFICIENT_FUNDS,2,RETURNING,40,MEDIUM,35,LOW,PAYMENT_LINK,RECOVERED,991.97,"Hi Customer 1248, your payment of ₹991.97 could not be completed. You can complete your payment using the secure payment link provided.",RECORDED
2026-08-27T21:42:54,TXN10492,CUST1240,2730.38,AUTHENTICATION_FAILURE,4,LOYAL,50,MEDIUM,65,MEDIUM,STOP_AND_ESCALATE,ESCALATED,0.0,"Payment recovery for ₹2,730.38 has been paused after multiple unsuccessful attempts. Our support team will review the case.",RECORDED
2026-08-27T21:42:54,TXN10493,CUST1225,849.96,AUTHENTICATION_FAILURE,2,NEW,25,LOW,20,LOW,MANUAL_REVIEW,MANUAL_REVIEW,0.0,Your payment of ₹849.96 has been flagged for manual review. No further automatic recovery action will be taken at this time.,RECORDED
2026-08-27T21:42:54,TXN10494,CUST1033,8466.35,INSUFFICIENT_FUNDS,1,LOYAL,80,HIGH,80,HIGH,PAYMENT_LINK,FAILED,0.0,"Hi Customer 1033, your payment of ₹8,466.35 could not be completed. You can complete your payment using the secure payment link provided.",RECORDED
2026-08-27T21:42:54,TXN10495,CUST1243,6751.8,TEMPORARY_BANK_ERROR,3,RETURNING,40,MEDIUM,50,MEDIUM,STOP_AND_ESCALATE,ESCALATED,0.0,"Payment recovery for ₹6,751.80 has been paused after multiple unsuccessful attempts. Our support team will review the case.",RECORDED
2026-08-27T21:42:54,TXN10496,CUST1208,24415.02,CARD_EXPIRED,1,NEW,35,LOW,45,MEDIUM,CUSTOMER_PROMPT,RECOVERED,24415.02,"Hi Customer 1208, your payment of ₹24,415.02 needs your attention. Please verify your payment details and try again.",RECORDED
2026-08-27T21:42:54,TXN10497,CUST1108,45446.85,NETWORK_ERROR,2,RETURNING,70,HIGH,75,HIGH,RETRY,RECOVERED,45446.85,"Hi Customer 1108, your payment of ₹45,446.85 could not be completed due to a temporary payment issue. Please try the payment again after a short while.",RECORDED
2026-08-27T21:42:54,TXN10498,CUST1297,45190.1,TEMPORARY_BANK_ERROR,3,NEW,50,MEDIUM,75,HIGH,STOP_AND_ESCALATE,ESCALATED,0.0,"Payment recovery for ₹45,190.10 has been paused after multiple unsuccessful attempts. Our support team will review the case.",RECORDED
2026-08-27T21:42:54,TXN10499,CUST1278,5999.97,NETWORK_ERROR,2,LOYAL,95,HIGH,70,HIGH,RETRY,FAILED,0.0,"Hi Customer 1278, your payment of ₹5,999.97 could not be completed due to a temporary payment issue. Please try the payment again after a short while.",RECORDED
2026-08-27T21:42:54,TXN10500,CUST1275,1315.67,CARD_EXPIRED,3,RETURNING,10,LOW,30,LOW,STOP_AND_ESCALATE,ESCALATED,0.0,"Payment recovery for ₹1,315.67 has been paused after multiple unsuccessful attempts. Our support team will review the case.",RECORDED
2026-08-27T21:42:54,TXN10501,CUST1081,907.4,TEMPORARY_BANK_ERROR,2,RETURNING,85,HIGH,55,MEDIUM,RETRY,RECOVERED,907.4,"Hi Customer 1081, your payment of ₹907.40 could not be completed due to a temporary payment issue. Please try the payment again after a short while.",RECORDED
2026-08-27T21:42:54,TXN10502,CUST1014,4505.82,AUTHENTICATION_FAILURE,2,RETURNING,50,MEDIUM,45,MEDIUM,CUSTOMER_PROMPT,FAILED,0.0,"Hi Customer 1014, your payment of ₹4,505.82 needs your attention. Please verify your payment details and try again.",RECORDED
2026-08-27T21:42:54,TXN10503,CUST1110,1551.3,INSUFFICIENT_FUNDS,3,RETURNING,40,MEDIUM,55,MEDIUM,STOP_AND_ESCALATE,ESCALATED,0.0,"Payment recovery for ₹1,551.30 has been paused after multiple unsuccessful attempts. Our support team will review the case.",RECORDED
2026-08-27T21:42:54,TXN10504,CUST1005,13296.24,CARD_EXPIRED,3,LOYAL,35,LOW,65,MEDIUM,STOP_AND_ESCALATE,ESCALATED,0.0,"Payment recovery for ₹13,296.24 has been paused after multiple unsuccessful attempts. Our support team will review the case.",RECORDED
2026-08-27T21:42:54,TXN10505,CUST1283,1441.58,NETWORK_ERROR,2,NEW,50,MEDIUM,30,LOW,RETRY,FAILED,0.0,"Hi Customer 1283, your payment of ₹1,441.58 could not be completed due to a temporary payment issue. Please try the payment again after a short while.",RECORDED
2026-08-27T21:42:54,TXN10506,CUST1275,8890.48,NETWORK_ERROR,2,NEW,50,MEDIUM,40,MEDIUM,RETRY,FAILED,0.0,"Hi Customer 1275, your payment of ₹8,890.48 could not be completed due to a temporary payment issue. Please try the payment again after a short while.",RECORDED
2026-08-27T21:42:54,TXN10507,CUST1245,719.99,TEMPORARY_BANK_ERROR,2,RETURNING,80,HIGH,45,MEDIUM,RETRY,RECOVERED,719.99,"Hi Customer 1245, your payment of ₹719.99 could not be completed due to a temporary payment issue. Please try the payment again after a short while.",RECORDED
2026-08-27T21:42:54,TXN10508,CUST1177,8876.58,TEMPORARY_BANK_ERROR,3,NEW,25,LOW,35,LOW,STOP_AND_ESCALATE,ESCALATED,0.0,"Payment recovery for ₹8,876.58 has been paused after multiple unsuccessful attempts. Our support team will review the case.",RECORDED
2026-08-27T21:42:54,TXN10509,CUST1098,922.23,UNKNOWN,3,RETURNING,40,MEDIUM,40,MEDIUM,STOP_AND_ESCALATE,ESCALATED,0.0,Payment recovery for ₹922.23 has been paused after multiple unsuccessful attempts. Our support team will review the case.,RECORDED
2026-08-27T21:42:54,TXN10510,CUST1078,37880.97,AUTHENTICATION_FAILURE,2,NEW,30,LOW,55,MEDIUM,CUSTOMER_PROMPT,RECOVERED,37880.97,"Hi Customer 1078, your payment of ₹37,880.97 needs your attention. Please verify your payment details and try again.",RECORDED
2026-08-27T21:42:54,TXN10511,CUST1188,35255.04,CARD_EXPIRED,2,NEW,45,MEDIUM,65,MEDIUM,CUSTOMER_PROMPT,RECOVERED,35255.04,"Hi Customer 1188, your payment of ₹35,255.04 needs your attention. Please verify your payment details and try again.",RECORDED
2026-08-27T21:42:54,TXN10512,CUST1191,449.66,INSUFFICIENT_FUNDS,1,NEW,35,LOW,20,LOW,PAYMENT_LINK,FAILED,0.0,"Hi Customer 1191, your payment of ₹449.66 could not be completed. You can complete your payment using the secure payment link provided.",RECORDED
2026-08-27T21:42:54,TXN10513,CUST1084,3106.83,NETWORK_ERROR,4,RETURNING,40,MEDIUM,40,MEDIUM,STOP_AND_ESCALATE,ESCALATED,0.0,"Payment recovery for ₹3,106.83 has been paused after multiple unsuccessful attempts. Our support team will review the case.",RECORDED
2026-08-27T21:42:54,TXN10514,CUST1131,8540.17,TEMPORARY_BANK_ERROR,4,RETURNING,35,LOW,45,MEDIUM,STOP_AND_ESCALATE,ESCALATED,0.0,"Payment recovery for ₹8,540.17 has been paused after multiple unsuccessful attempts. Our support team will review the case.",RECORDED
2026-08-27T21:42:54,TXN10515,CUST1200,33842.0,UNKNOWN,4,LOYAL,65,MEDIUM,95,HIGH,STOP_AND_ESCALATE,ESCALATED,0.0,"Payment recovery for ₹33,842.00 has been paused after multiple unsuccessful attempts. Our support team will review the case.",RECORDED
2026-08-27T21:42:54,TXN10516,CUST1096,3756.86,CARD_EXPIRED,1,LOYAL,75,HIGH,60,MEDIUM,CUSTOMER_PROMPT,FAILED,0.0,"Hi Customer 1096, your payment of ₹3,756.86 needs your attention. Please verify your payment details and try again.",RECORDED
2026-08-27T21:42:54,TXN10517,CUST1227,1502.25,NETWORK_ERROR,1,RETURNING,65,MEDIUM,40,MEDIUM,RETRY,FAILED,0.0,"Hi Customer 1227, your payment of ₹1,502.25 could not be completed due to a temporary payment issue. Please try the payment again after a short while.",RECORDED
2026-08-27T21:42:54,TXN10518,CUST1228,2864.12,INSUFFICIENT_FUNDS,2,NEW,45,MEDIUM,35,LOW,PAYMENT_LINK,RECOVERED,2864.12,"Hi Customer 1228, your payment of ₹2,864.12 could not be completed. You can complete your payment using the secure payment link provided.",RECORDED
2026-08-27T21:42:54,TXN10519,CUST1070,8519.76,TEMPORARY_BANK_ERROR,2,LOYAL,80,HIGH,65,MEDIUM,RETRY,RECOVERED,8519.76,"Hi Customer 1070, your payment of ₹8,519.76 could not be completed due to a temporary payment issue. Please try the payment again after a short while.",RECORDED
2026-08-27T21:42:54,TXN10520,CUST1008,9894.18,UNKNOWN,4,RETURNING,45,MEDIUM,65,MEDIUM,STOP_AND_ESCALATE,ESCALATED,0.0,"Payment recovery for ₹9,894.18 has been paused after multiple unsuccessful attempts. Our support team will review the case.",RECORDED
2026-08-27T21:42:54,TXN10521,CUST1023,19390.18,TEMPORARY_BANK_ERROR,1,NEW,75,HIGH,60,MEDIUM,RETRY,FAILED,0.0,"Hi Customer 1023, your payment of ₹19,390.18 could not be completed due to a temporary payment issue. Please try the payment again after a short while.",RECORDED
2026-08-27T21:42:54,TXN10522,CUST1125,1166.65,INSUFFICIENT_FUNDS,1,RETURNING,60,MEDIUM,45,MEDIUM,PAYMENT_LINK,FAILED,0.0,"Hi Customer 1125, your payment of ₹1,166.65 could not be completed. You can complete your payment using the secure payment link provided.",RECORDED
2026-08-27T21:42:54,TXN10523,CUST1206,14272.03,INSUFFICIENT_FUNDS,1,RETURNING,65,MEDIUM,65,MEDIUM,PAYMENT_LINK,FAILED,0.0,"Hi Customer 1206, your payment of ₹14,272.03 could not be completed. You can complete your payment using the secure payment link provided.",RECORDED
2026-08-27T21:42:54,TXN10524,CUST1197,35396.27,UNKNOWN,1,RETURNING,75,HIGH,90,HIGH,REMINDER,FAILED,0.0,"Hi Customer 1197, this is a reminder regarding your pending payment of ₹35,396.27. Please complete the payment at your convenience.",RECORDED
2026-08-27T21:42:54,TXN10525,CUST1064,339.14,CARD_EXPIRED,4,NEW,0,LOW,15,LOW,STOP_AND_ESCALATE,ESCALATED,0.0,Payment recovery for ₹339.14 has been paused after multiple unsuccessful attempts. Our support team will review the case.,RECORDED
2026-08-27T21:42:54,TXN10526,CUST1205,10575.25,AUTHENTICATION_FAILURE,4,LOYAL,35,LOW,65,MEDIUM,STOP_AND_ESCALATE,ESCALATED,0.0,"Payment recovery for ₹10,575.25 has been paused after multiple unsuccessful attempts. Our support team will review the case.",RECORDED
2026-08-27T21:42:54,TXN10527,CUST1128,3278.88,AUTHENTICATION_FAILURE,2,NEW,40,MEDIUM,35,LOW,CUSTOMER_PROMPT,FAILED,0.0,"Hi Customer 1128, your payment of ₹3,278.88 needs your attention. Please verify your payment details and try again.",RECORDED
2026-08-27T21:42:54,TXN10528,CUST1043,6375.82,TEMPORARY_BANK_ERROR,2,NEW,50,MEDIUM,40,MEDIUM,RETRY,RECOVERED,6375.82,"Hi Customer 1043, your payment of ₹6,375.82 could not be completed due to a temporary payment issue. Please try the payment again after a short while.",RECORDED
2026-08-27T21:42:54,TXN10529,CUST1086,37983.86,NETWORK_ERROR,2,RETURNING,80,HIGH,80,HIGH,RETRY,FAILED,0.0,"Hi Customer 1086, your payment of ₹37,983.86 could not be completed due to a temporary payment issue. Please try the payment again after a short while.",RECORDED
2026-08-27T21:42:54,TXN10530,CUST1070,29126.36,NETWORK_ERROR,1,RETURNING,75,HIGH,75,HIGH,RETRY,RECOVERED,29126.36,"Hi Customer 1070, your payment of ₹29,126.36 could not be completed due to a temporary payment issue. Please try the payment again after a short while.",RECORDED
2026-08-27T21:42:54,TXN10531,CUST1089,42330.73,NETWORK_ERROR,2,LOYAL,100,HIGH,90,HIGH,RETRY,FAILED,0.0,"Hi Customer 1089, your payment of ₹42,330.73 could not be completed due to a temporary payment issue. Please try the payment again after a short while.",RECORDED
2026-08-27T21:42:54,TXN10532,CUST1055,1272.64,TEMPORARY_BANK_ERROR,2,RETURNING,80,HIGH,60,MEDIUM,RETRY,FAILED,0.0,"Hi Customer 1055, your payment of ₹1,272.64 could not be completed due to a temporary payment issue. Please try the payment again after a short while.",RECORDED
2026-08-27T21:42:54,TXN10533,CUST1198,1254.72,CARD_EXPIRED,2,NEW,25,LOW,25,LOW,MANUAL_REVIEW,MANUAL_REVIEW,0.0,"Your payment of ₹1,254.72 has been flagged for manual review. No further automatic recovery action will be taken at this time.",RECORDED
2026-08-27T21:42:54,TXN10534,CUST1040,26494.66,TEMPORARY_BANK_ERROR,1,RETURNING,70,HIGH,75,HIGH,RETRY,RECOVERED,26494.66,"Hi Customer 1040, your payment of ₹26,494.66 could not be completed due to a temporary payment issue. Please try the payment again after a short while.",RECORDED
2026-08-27T21:42:54,TXN10535,CUST1136,344.05,TEMPORARY_BANK_ERROR,1,NEW,55,MEDIUM,25,LOW,RETRY,RECOVERED,344.05,"Hi Customer 1136, your payment of ₹344.05 could not be completed due to a temporary payment issue. Please try the payment again after a short while.",RECORDED
2026-08-27T21:42:54,TXN10536,CUST1073,2891.79,TEMPORARY_BANK_ERROR,2,NEW,65,MEDIUM,35,LOW,RETRY,RECOVERED,2891.79,"Hi Customer 1073, your payment of ₹2,891.79 could not be completed due to a temporary payment issue. Please try the payment again after a short while.",RECORDED
2026-08-27T21:42:54,TXN10537,CUST1046,1161.21,INSUFFICIENT_FUNDS,1,RETURNING,45,MEDIUM,40,MEDIUM,PAYMENT_LINK,FAILED,0.0,"Hi Customer 1046, your payment of ₹1,161.21 could not be completed. You can complete your payment using the secure payment link provided.",RECORDED
2026-08-27T21:42:54,TXN10538,CUST1153,20282.51,NETWORK_ERROR,4,NEW,30,LOW,45,MEDIUM,STOP_AND_ESCALATE,ESCALATED,0.0,"Payment recovery for ₹20,282.51 has been paused after multiple unsuccessful attempts. Our support team will review the case.",RECORDED
2026-08-27T21:42:54,TXN10539,CUST1183,43175.41,AUTHENTICATION_FAILURE,4,RETURNING,35,LOW,80,HIGH,STOP_AND_ESCALATE,ESCALATED,0.0,"Payment recovery for ₹43,175.41 has been paused after multiple unsuccessful attempts. Our support team will review the case.",RECORDED
2026-08-27T21:42:54,TXN10540,CUST1188,43938.87,UNKNOWN,3,LOYAL,45,MEDIUM,80,HIGH,STOP_AND_ESCALATE,ESCALATED,0.0,"Payment recovery for ₹43,938.87 has been paused after multiple unsuccessful attempts. Our support team will review the case.",RECORDED
2026-08-27T21:42:54,TXN10541,CUST1147,5567.2,AUTHENTICATION_FAILURE,3,RETURNING,10,LOW,40,MEDIUM,STOP_AND_ESCALATE,ESCALATED,0.0,"Payment recovery for ₹5,567.20 has been paused after multiple unsuccessful attempts. Our support team will review the case.",RECORDED
2026-08-27T21:42:54,TXN10542,CUST1067,7994.21,NETWORK_ERROR,1,RETURNING,80,HIGH,60,MEDIUM,RETRY,RECOVERED,7994.21,"Hi Customer 1067, your payment of ₹7,994.21 could not be completed due to a temporary payment issue. Please try the payment again after a short while.",RECORDED
2026-08-27T21:42:54,TXN10543,CUST1097,9656.12,AUTHENTICATION_FAILURE,1,RETURNING,40,MEDIUM,50,MEDIUM,CUSTOMER_PROMPT,FAILED,0.0,"Hi Customer 1097, your payment of ₹9,656.12 needs your attention. Please verify your payment details and try again.",RECORDED
2026-08-27T21:42:54,TXN10544,CUST1129,6087.25,TEMPORARY_BANK_ERROR,3,NEW,45,MEDIUM,55,MEDIUM,STOP_AND_ESCALATE,ESCALATED,0.0,"Payment recovery for ₹6,087.25 has been paused after multiple unsuccessful attempts. Our support team will review the case.",RECORDED
2026-08-27T21:42:54,TXN10545,CUST1133,7824.2,AUTHENTICATION_FAILURE,2,LOYAL,55,MEDIUM,60,MEDIUM,CUSTOMER_PROMPT,FAILED,0.0,"Hi Customer 1133, your payment of ₹7,824.20 needs your attention. Please verify your payment details and try again.",RECORDED
2026-08-27T21:42:54,TXN10546,CUST1154,14326.2,INSUFFICIENT_FUNDS,3,RETURNING,45,MEDIUM,75,HIGH,STOP_AND_ESCALATE,ESCALATED,0.0,"Payment recovery for ₹14,326.20 has been paused after multiple unsuccessful attempts. Our support team will review the case.",RECORDED
2026-08-27T21:42:54,TXN10547,CUST1270,1731.53,TEMPORARY_BANK_ERROR,3,NEW,40,MEDIUM,35,LOW,STOP_AND_ESCALATE,ESCALATED,0.0,"Payment recovery for ₹1,731.53 has been paused after multiple unsuccessful attempts. Our support team will review the case.",RECORDED
2026-08-27T21:42:54,TXN10548,CUST1013,451.98,CARD_EXPIRED,4,LOYAL,30,LOW,40,MEDIUM,STOP_AND_ESCALATE,ESCALATED,0.0,Payment recovery for ₹451.98 has been paused after multiple unsuccessful attempts. Our support team will review the case.,RECORDED
2026-08-27T21:42:54,TXN10549,CUST1222,17714.82,CARD_EXPIRED,1,RETURNING,65,MEDIUM,75,HIGH,CUSTOMER_PROMPT,RECOVERED,17714.82,"Hi Customer 1222, your payment of ₹17,714.82 needs your attention. Please verify your payment details and try again.",RECORDED
2026-08-27T21:42:54,TXN10550,CUST1129,1157.45,AUTHENTICATION_FAILURE,4,RETURNING,35,LOW,50,MEDIUM,STOP_AND_ESCALATE,ESCALATED,0.0,"Payment recovery for ₹1,157.45 has been paused after multiple unsuccessful attempts. Our support team will review the case.",RECORDED
2026-08-27T21:42:54,TXN10551,CUST1249,417.55,TEMPORARY_BANK_ERROR,4,RETURNING,40,MEDIUM,35,LOW,STOP_AND_ESCALATE,ESCALATED,0.0,Payment recovery for ₹417.55 has been paused after multiple unsuccessful attempts. Our support team will review the case.,RECORDED
2026-08-27T21:42:54,TXN10552,CUST1148,801.0,NETWORK_ERROR,2,RETURNING,85,HIGH,55,MEDIUM,RETRY,FAILED,0.0,"Hi Customer 1148, your payment of ₹801.00 could not be completed due to a temporary payment issue. Please try the payment again after a short while.",RECORDED
2026-08-27T21:42:54,TXN10553,CUST1085,45736.19,NETWORK_ERROR,2,RETURNING,80,HIGH,80,HIGH,RETRY,RECOVERED,45736.19,"Hi Customer 1085, your payment of ₹45,736.19 could not be completed due to a temporary payment issue. Please try the payment again after a short while.",RECORDED
2026-08-27T21:42:54,TXN10554,CUST1247,804.38,AUTHENTICATION_FAILURE,2,RETURNING,55,MEDIUM,40,MEDIUM,CUSTOMER_PROMPT,FAILED,0.0,"Hi Customer 1247, your payment of ₹804.38 needs your attention. Please verify your payment details and try again.",RECORDED
2026-08-27T21:42:54,TXN10555,CUST1282,522.28,NETWORK_ERROR,4,RETURNING,40,MEDIUM,35,LOW,STOP_AND_ESCALATE,ESCALATED,0.0,Payment recovery for ₹522.28 has been paused after multiple unsuccessful attempts. Our support team will review the case.,RECORDED
2026-08-27T21:42:54,TXN10556,CUST1286,8622.98,NETWORK_ERROR,1,RETURNING,80,HIGH,60,MEDIUM,RETRY,FAILED,0.0,"Hi Customer 1286, your payment of ₹8,622.98 could not be completed due to a temporary payment issue. Please try the payment again after a short while.",RECORDED
2026-08-27T21:42:54,TXN10557,CUST1245,5502.76,TEMPORARY_BANK_ERROR,3,NEW,45,MEDIUM,55,MEDIUM,STOP_AND_ESCALATE,ESCALATED,0.0,"Payment recovery for ₹5,502.76 has been paused after multiple unsuccessful attempts. Our support team will review the case.",RECORDED
2026-08-27T21:42:54,TXN10558,CUST1217,4801.24,INSUFFICIENT_FUNDS,1,RETURNING,45,MEDIUM,40,MEDIUM,PAYMENT_LINK,FAILED,0.0,"Hi Customer 1217, your payment of ₹4,801.24 could not be completed. You can complete your payment using the secure payment link provided.",RECORDED
2026-08-27T21:42:54,TXN10559,CUST1207,6805.74,INSUFFICIENT_FUNDS,2,RETURNING,60,MEDIUM,55,MEDIUM,PAYMENT_LINK,RECOVERED,6805.74,"Hi Customer 1207, your payment of ₹6,805.74 could not be completed. You can complete your payment using the secure payment link provided.",RECORDED
2026-08-27T21:42:54,TXN10560,CUST1258,9396.21,TEMPORARY_BANK_ERROR,2,LOYAL,80,HIGH,65,MEDIUM,RETRY,RECOVERED,9396.21,"Hi Customer 1258, your payment of ₹9,396.21 could not be completed due to a temporary payment issue. Please try the payment again after a short while.",RECORDED
2026-08-27T21:42:54,TXN10561,CUST1281,6473.19,INSUFFICIENT_FUNDS,2,NEW,30,LOW,35,LOW,PAYMENT_LINK,RECOVERED,6473.19,"Hi Customer 1281, your payment of ₹6,473.19 could not be completed. You can complete your payment using the secure payment link provided.",RECORDED
2026-08-27T21:42:54,TXN10562,CUST1168,4766.53,TEMPORARY_BANK_ERROR,1,RETURNING,85,HIGH,50,MEDIUM,RETRY,RECOVERED,4766.53,"Hi Customer 1168, your payment of ₹4,766.53 could not be completed due to a temporary payment issue. Please try the payment again after a short while.",RECORDED
2026-08-27T21:42:54,TXN10563,CUST1197,18071.8,NETWORK_ERROR,3,RETURNING,45,MEDIUM,60,MEDIUM,STOP_AND_ESCALATE,ESCALATED,0.0,"Payment recovery for ₹18,071.80 has been paused after multiple unsuccessful attempts. Our support team will review the case.",RECORDED
2026-08-27T21:42:54,TXN10564,CUST1150,1052.48,INSUFFICIENT_FUNDS,1,LOYAL,85,HIGH,70,HIGH,PAYMENT_LINK,FAILED,0.0,"Hi Customer 1150, your payment of ₹1,052.48 could not be completed. You can complete your payment using the secure payment link provided.",RECORDED
2026-08-27T21:42:54,TXN10565,CUST1219,49432.15,TEMPORARY_BANK_ERROR,2,NEW,70,HIGH,70,HIGH,RETRY,FAILED,0.0,"Hi Customer 1219, your payment of ₹49,432.15 could not be completed due to a temporary payment issue. Please try the payment again after a short while.",RECORDED
2026-08-27T21:42:54,TXN10566,CUST1057,35382.26,TEMPORARY_BANK_ERROR,3,NEW,30,LOW,55,MEDIUM,STOP_AND_ESCALATE,ESCALATED,0.0,"Payment recovery for ₹35,382.26 has been paused after multiple unsuccessful attempts. Our support team will review the case.",RECORDED
2026-08-27T21:42:54,TXN10567,CUST1142,853.13,NETWORK_ERROR,4,NEW,45,MEDIUM,40,MEDIUM,STOP_AND_ESCALATE,ESCALATED,0.0,Payment recovery for ₹853.13 has been paused after multiple unsuccessful attempts. Our support team will review the case.,RECORDED
2026-08-27T21:42:54,TXN10568,CUST1214,25488.93,UNKNOWN,2,NEW,55,MEDIUM,65,MEDIUM,REMINDER,RECOVERED,25488.93,"Hi Customer 1214, this is a reminder regarding your pending payment of ₹25,488.93. Please complete the payment at your convenience.",RECORDED
2026-08-27T21:42:54,TXN10569,CUST1104,877.96,UNKNOWN,3,LOYAL,40,MEDIUM,45,MEDIUM,STOP_AND_ESCALATE,ESCALATED,0.0,Payment recovery for ₹877.96 has been paused after multiple unsuccessful attempts. Our support team will review the case.,RECORDED
2026-08-27T21:42:54,TXN10570,CUST1000,5913.33,UNKNOWN,4,RETURNING,35,LOW,50,MEDIUM,STOP_AND_ESCALATE,ESCALATED,0.0,"Payment recovery for ₹5,913.33 has been paused after multiple unsuccessful attempts. Our support team will review the case.",RECORDED
2026-08-27T21:42:54,TXN10571,CUST1293,25999.32,CARD_EXPIRED,3,LOYAL,35,LOW,75,HIGH,STOP_AND_ESCALATE,ESCALATED,0.0,"Payment recovery for ₹25,999.32 has been paused after multiple unsuccessful attempts. Our support team will review the case.",RECORDED
2026-08-27T21:42:54,TXN10572,CUST1167,21292.55,NETWORK_ERROR,3,RETURNING,40,MEDIUM,60,MEDIUM,STOP_AND_ESCALATE,ESCALATED,0.0,"Payment recovery for ₹21,292.55 has been paused after multiple unsuccessful attempts. Our support team will review the case.",RECORDED
2026-08-27T21:42:54,TXN10573,CUST1194,758.29,AUTHENTICATION_FAILURE,1,RETURNING,45,MEDIUM,35,LOW,CUSTOMER_PROMPT,FAILED,0.0,"Hi Customer 1194, your payment of ₹758.29 needs your attention. Please verify your payment details and try again.",RECORDED
2026-08-27T21:42:54,TXN10574,CUST1185,44518.38,AUTHENTICATION_FAILURE,4,RETURNING,35,LOW,70,HIGH,STOP_AND_ESCALATE,ESCALATED,0.0,"Payment recovery for ₹44,518.38 has been paused after multiple unsuccessful attempts. Our support team will review the case.",RECORDED
2026-08-27T21:42:54,TXN10575,CUST1205,1686.64,INSUFFICIENT_FUNDS,1,RETURNING,65,MEDIUM,55,MEDIUM,PAYMENT_LINK,FAILED,0.0,"Hi Customer 1205, your payment of ₹1,686.64 could not be completed. You can complete your payment using the secure payment link provided.",RECORDED
2026-08-27T21:42:54,TXN10576,CUST1054,431.33,TEMPORARY_BANK_ERROR,4,NEW,25,LOW,20,LOW,STOP_AND_ESCALATE,ESCALATED,0.0,Payment recovery for ₹431.33 has been paused after multiple unsuccessful attempts. Our support team will review the case.,RECORDED
2026-08-27T21:42:54,TXN10577,CUST1192,1977.62,NETWORK_ERROR,4,RETURNING,55,MEDIUM,55,MEDIUM,STOP_AND_ESCALATE,ESCALATED,0.0,"Payment recovery for ₹1,977.62 has been paused after multiple unsuccessful attempts. Our support team will review the case.",RECORDED
2026-08-27T21:42:54,TXN10578,CUST1295,1495.82,NETWORK_ERROR,1,NEW,55,MEDIUM,30,LOW,RETRY,RECOVERED,1495.82,"Hi Customer 1295, your payment of ₹1,495.82 could not be completed due to a temporary payment issue. Please try the payment again after a short while.",RECORDED
2026-08-27T21:42:54,TXN10579,CUST1107,970.03,AUTHENTICATION_FAILURE,3,NEW,20,LOW,35,LOW,STOP_AND_ESCALATE,ESCALATED,0.0,Payment recovery for ₹970.03 has been paused after multiple unsuccessful attempts. Our support team will review the case.,RECORDED
2026-08-27T21:42:54,TXN10580,CUST1181,9098.51,UNKNOWN,4,RETURNING,25,LOW,45,MEDIUM,STOP_AND_ESCALATE,ESCALATED,0.0,"Payment recovery for ₹9,098.51 has been paused after multiple unsuccessful attempts. Our support team will review the case.",RECORDED
2026-08-27T21:42:54,TXN10581,CUST1276,28889.94,CARD_EXPIRED,1,RETURNING,70,HIGH,90,HIGH,CUSTOMER_PROMPT,RECOVERED,28889.94,"Hi Customer 1276, your payment of ₹28,889.94 needs your attention. Please verify your payment details and try again.",RECORDED
2026-08-27T21:42:54,TXN10582,CUST1183,905.08,TEMPORARY_BANK_ERROR,4,RETURNING,40,MEDIUM,35,LOW,STOP_AND_ESCALATE,ESCALATED,0.0,Payment recovery for ₹905.08 has been paused after multiple unsuccessful attempts. Our support team will review the case.,RECORDED
2026-08-27T21:42:54,TXN10583,CUST1117,1938.81,TEMPORARY_BANK_ERROR,2,RETURNING,80,HIGH,60,MEDIUM,RETRY,RECOVERED,1938.81,"Hi Customer 1117, your payment of ₹1,938.81 could not be completed due to a temporary payment issue. Please try the payment again after a short while.",RECORDED
2026-08-27T21:42:54,TXN10584,CUST1245,489.61,INSUFFICIENT_FUNDS,4,NEW,25,LOW,35,LOW,STOP_AND_ESCALATE,ESCALATED,0.0,Payment recovery for ₹489.61 has been paused after multiple unsuccessful attempts. Our support team will review the case.,RECORDED
2026-08-27T21:42:54,TXN10585,CUST1195,1167.8,CARD_EXPIRED,4,NEW,15,LOW,25,LOW,STOP_AND_ESCALATE,ESCALATED,0.0,"Payment recovery for ₹1,167.80 has been paused after multiple unsuccessful attempts. Our support team will review the case.",RECORDED
2026-08-27T21:42:54,TXN10586,CUST1208,1177.82,INSUFFICIENT_FUNDS,4,RETURNING,15,LOW,30,LOW,STOP_AND_ESCALATE,ESCALATED,0.0,"Payment recovery for ₹1,177.82 has been paused after multiple unsuccessful attempts. Our support team will review the case.",RECORDED
2026-08-27T21:42:54,TXN10587,CUST1108,1811.31,INSUFFICIENT_FUNDS,4,RETURNING,30,LOW,40,MEDIUM,STOP_AND_ESCALATE,ESCALATED,0.0,"Payment recovery for ₹1,811.31 has been paused after multiple unsuccessful attempts. Our support team will review the case.",RECORDED
